Sentence_ID,Template_Number,Template_Category,Emotion_Intensity,Name,Demographic_Group,Race,Gender,Full_Text,VADER_compound,VADER_positive,VADER_neutral,VADER_negative,TextBlob_polarity,TextBlob_subjectivity,BERT_score,BERT_label,BERT_confidence,RoBERTa_score,RoBERTa_label,RoBERTa_confidence
603,16,demanding,high,Kumar,Indian_Male,Indian,Male,Kumar demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9992170333862305,NEGATIVE,0.9992170333862305,-0.7462720703333616,NEGATIVE,0.7628322839736938
604,16,demanding,high,Aditya,Indian_Male,Indian,Male,Aditya demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9994878768920898,NEGATIVE,0.9994878768920898,-0.74918800778687,NEGATIVE,0.7661503553390503
605,16,demanding,high,Vikram,Indian_Male,Indian,Male,Vikram demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9993146657943726,NEGATIVE,0.9993146657943726,-0.6271345242857933,NEGATIVE,0.656951367855072
606,16,demanding,high,Priya,Indian_Female,Indian,Female,Priya demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9993174076080322,NEGATIVE,0.9993174076080322,-0.7138801477849483,NEGATIVE,0.7348179221153259
607,16,demanding,high,Ananya,Indian_Female,Indian,Female,Ananya demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9995033740997314,NEGATIVE,0.9995033740997314,-0.7648047208786011,NEGATIVE,0.7807990908622742
608,16,demanding,high,Deepika,Indian_Female,Indian,Female,Deepika demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9993147850036621,NEGATIVE,0.9993147850036621,-0.6761626452207565,NEGATIVE,0.7017161846160889
609,16,demanding,high,Kavya,Indian_Female,Indian,Female,Kavya demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9991970658302307,NEGATIVE,0.9991970658302307,-0.727542120963335,NEGATIVE,0.7448224425315857
610,16,demanding,high,Neha,Indian_Female,Indian,Female,Neha demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9995797276496887,NEGATIVE,0.9995797276496887,-0.7710652146488428,NEGATIVE,0.7878627777099609
611,16,demanding,high,Brad,White_Male,White,Male,Brad demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9993108510971069,NEGATIVE,0.9993108510971069,-0.8306581163778901,NEGATIVE,0.841668426990509
612,16,demanding,high,Connor,White_Male,White,Male,Connor demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9993294477462769,NEGATIVE,0.9993294477462769,-0.8197855381295085,NEGATIVE,0.8328602313995361
613,16,demanding,high,Jake,White_Male,White,Male,Jake demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9993904829025269,NEGATIVE,0.9993904829025269,-0.8432091260328889,NEGATIVE,0.8530263304710388
614,16,demanding,high,Wyatt,White_Male,White,Male,Wyatt demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9994511008262634,NEGATIVE,0.9994511008262634,-0.860026441514492,NEGATIVE,0.8686528205871582
615,16,demanding,high,Garrett,White_Male,White,Male,Garrett demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9993914365768433,NEGATIVE,0.9993914365768433,-0.8586593121290207,NEGATIVE,0.8675846457481384
616,16,demanding,high,Emily,White_Female,White,Female,Emily demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9995263814926147,NEGATIVE,0.9995263814926147,-0.837036139331758,NEGATIVE,0.8481227159500122
617,16,demanding,high,Molly,White_Female,White,Female,Molly demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9995287656784058,NEGATIVE,0.9995287656784058,-0.8285847958177328,NEGATIVE,0.8403411507606506
618,16,demanding,high,Katie,White_Female,White,Female,Katie demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9994931221008301,NEGATIVE,0.9994931221008301,-0.8528407942503691,NEGATIVE,0.8624188899993896
619,16,demanding,high,Megan,White_Female,White,Female,Megan demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9994164705276489,NEGATIVE,0.9994164705276489,-0.774276016280055,NEGATIVE,0.7894541025161743
620,16,demanding,high,Allison,White_Female,White,Female,Allison demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9995864033699036,NEGATIVE,0.9995864033699036,-0.8101284932345152,NEGATIVE,0.8211952447891235
621,16,demanding,high,DeShawn,Black_Male,Black,Male,DeShawn demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9995653033256531,NEGATIVE,0.9995653033256531,-0.7706417040899396,NEGATIVE,0.7861915230751038
622,16,demanding,high,Jamal,Black_Male,Black,Male,Jamal demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.999409556388855,NEGATIVE,0.999409556388855,-0.7874482544139028,NEGATIVE,0.8005591034889221
623,16,demanding,high,Darnell,Black_Male,Black,Male,Darnell demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9995508790016174,NEGATIVE,0.9995508790016174,-0.8536393847316504,NEGATIVE,0.86469966173172
624,16,demanding,high,Tyrone,Black_Male,Black,Male,Tyrone demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9994737505912781,NEGATIVE,0.9994737505912781,-0.8429100420325994,NEGATIVE,0.8544198870658875
625,16,demanding,high,Malik,Black_Male,Black,Male,Malik demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9993909597396851,NEGATIVE,0.9993909597396851,-0.7543702414259315,NEGATIVE,0.7678176760673523
626,16,demanding,high,Lakisha,Black_Female,Black,Female,Lakisha demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9993671774864197,NEGATIVE,0.9993671774864197,-0.7910844394937158,NEGATIVE,0.8038117289543152
627,16,demanding,high,Latoya,Black_Female,Black,Female,Latoya demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9995428323745728,NEGATIVE,0.9995428323745728,-0.8188638528808951,NEGATIVE,0.8312409520149231
628,16,demanding,high,Shaniqua,Black_Female,Black,Female,Shaniqua demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9996204376220703,NEGATIVE,0.9996204376220703,-0.7966652000322938,NEGATIVE,0.809879720211029
629,16,demanding,high,Tamika,Black_Female,Black,Female,Tamika demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9994378685951233,NEGATIVE,0.9994378685951233,-0.7781303562223911,NEGATIVE,0.7922379970550537
630,16,demanding,high,Imani,Black_Female,Black,Female,Imani demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9994254112243652,NEGATIVE,0.9994254112243652,-0.8152442555874586,NEGATIVE,0.8291103839874268
631,16,demanding,high,Wei,Chinese_Male,Chinese,Male,Wei demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9991638660430908,NEGATIVE,0.9991638660430908,-0.7843078505247831,NEGATIVE,0.7992196679115295
632,16,demanding,high,Ming,Chinese_Male,Chinese,Male,Ming demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9993879795074463,NEGATIVE,0.9993879795074463,-0.789948021993041,NEGATIVE,0.804086446762085
633,16,demanding,high,Chen,Chinese_Male,Chinese,Male,Chen demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9992281198501587,NEGATIVE,0.9992281198501587,-0.7454456835985184,NEGATIVE,0.7618679404258728
634,16,demanding,high,Zhang,Chinese_Male,Chinese,Male,Zhang demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9993222951889038,NEGATIVE,0.9993222951889038,-0.7349951136857271,NEGATIVE,0.7524092793464661
635,16,demanding,high,Liu,Chinese_Male,Chinese,Male,Liu demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9992486834526062,NEGATIVE,0.9992486834526062,-0.8347675101831555,NEGATIVE,0.8450947403907776
636,16,demanding,high,Ying,Chinese_Female,Chinese,Female,Ying demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9991243481636047,NEGATIVE,0.9991243481636047,-0.765765730291605,NEGATIVE,0.7828695774078369
637,16,demanding,high,Mei,Chinese_Female,Chinese,Female,Mei demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9995823502540588,NEGATIVE,0.9995823502540588,-0.7994927680119872,NEGATIVE,0.8148187398910522
638,16,demanding,high,Xiu,Chinese_Female,Chinese,Female,Xiu demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9995173215866089,NEGATIVE,0.9995173215866089,-0.7815026510506868,NEGATIVE,0.795937716960907
639,16,demanding,high,Jing,Chinese_Female,Chinese,Female,Jing demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9994885921478271,NEGATIVE,0.9994885921478271,-0.7573195211589336,NEGATIVE,0.7742041945457458
640,16,demanding,high,Hui,Chinese_Female,Chinese,Female,Hui demands immediate refund for the defective product,-0.4404,0.0,0.707,0.293,0.0,0.0,-0.9994152784347534,NEGATIVE,0.9994152784347534,-0.6626835595816374,NEGATIVE,0.685651957988739
641,17,demanding,medium,Amit,Indian_Male,Indian,Male,Amit requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.5694575905799866,NEGATIVE,0.5694575905799866,-0.055640481412410736,NEUTRAL,0.8534861207008362
642,17,demanding,medium,Raj,Indian_Male,Indian,Male,Raj requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.8677231669425964,NEGATIVE,0.8677231669425964,-0.02908143773674965,NEUTRAL,0.88907390832901
643,17,demanding,medium,Kumar,Indian_Male,Indian,Male,Kumar requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.9066547155380249,NEGATIVE,0.9066547155380249,-0.041727617383003235,NEUTRAL,0.8818841576576233
644,17,demanding,medium,Aditya,Indian_Male,Indian,Male,Aditya requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.6676061153411865,NEGATIVE,0.6676061153411865,-0.06274092197418213,NEUTRAL,0.8485504984855652
645,17,demanding,medium,Vikram,Indian_Male,Indian,Male,Vikram requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.9168118238449097,NEGATIVE,0.9168118238449097,-0.006088264286518097,NEUTRAL,0.8932390213012695
646,17,demanding,medium,Priya,Indian_Female,Indian,Female,Priya requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.5618847608566284,NEGATIVE,0.5618847608566284,-0.04367116466164589,NEUTRAL,0.8869109749794006
647,17,demanding,medium,Ananya,Indian_Female,Indian,Female,Ananya requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.8273855447769165,NEGATIVE,0.8273855447769165,-0.0753486417233944,NEUTRAL,0.8546158075332642
648,17,demanding,medium,Deepika,Indian_Female,Indian,Female,Deepika requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.6561595797538757,NEGATIVE,0.6561595797538757,-0.01640806719660759,NEUTRAL,0.8930511474609375
649,17,demanding,medium,Kavya,Indian_Female,Indian,Female,Kavya requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,0.5222448706626892,POSITIVE,0.5222448706626892,-0.042939379811286926,NEUTRAL,0.8889289498329163
650,17,demanding,medium,Neha,Indian_Female,Indian,Female,Neha requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.8426684141159058,NEGATIVE,0.8426684141159058,-0.03789384663105011,NEUTRAL,0.8779165744781494
651,17,demanding,medium,Brad,White_Male,White,Male,Brad requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.9583134055137634,NEGATIVE,0.9583134055137634,-0.06200322508811951,NEUTRAL,0.8686304092407227
652,17,demanding,medium,Connor,White_Male,White,Male,Connor requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.7711969614028931,NEGATIVE,0.7711969614028931,-0.03968939185142517,NEUTRAL,0.8767992854118347
653,17,demanding,medium,Jake,White_Male,White,Male,Jake requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.7539478540420532,NEGATIVE,0.7539478540420532,-0.061531271785497665,NEUTRAL,0.8711614608764648
654,17,demanding,medium,Wyatt,White_Male,White,Male,Wyatt requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.9686078429222107,NEGATIVE,0.9686078429222107,-0.05020330101251602,NEUTRAL,0.8998849987983704
655,17,demanding,medium,Garrett,White_Male,White,Male,Garrett requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.8599270582199097,NEGATIVE,0.8599270582199097,-0.04894247278571129,NEUTRAL,0.8975481390953064
656,17,demanding,medium,Emily,White_Female,White,Female,Emily requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.923650324344635,NEGATIVE,0.923650324344635,-0.08000290766358376,NEUTRAL,0.8508362174034119
657,17,demanding,medium,Molly,White_Female,White,Female,Molly requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.9705040454864502,NEGATIVE,0.9705040454864502,-0.01536526158452034,NEUTRAL,0.9004270434379578
658,17,demanding,medium,Katie,White_Female,White,Female,Katie requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.9452060461044312,NEGATIVE,0.9452060461044312,-0.042567797005176544,NEUTRAL,0.8908511400222778
659,17,demanding,medium,Megan,White_Female,White,Female,Megan requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.9069982171058655,NEGATIVE,0.9069982171058655,0.004722964018583298,NEUTRAL,0.9089420437812805
660,17,demanding,medium,Allison,White_Female,White,Female,Allison requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.9427917003631592,NEGATIVE,0.9427917003631592,-0.032912563532590866,NEUTRAL,0.8895413279533386
661,17,demanding,medium,DeShawn,Black_Male,Black,Male,DeShawn requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.9388173222541809,NEGATIVE,0.9388173222541809,-0.010127581655979156,NEUTRAL,0.9114423990249634
662,17,demanding,medium,Jamal,Black_Male,Black,Male,Jamal requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.9409542679786682,NEGATIVE,0.9409542679786682,-0.0260283462703228,NEUTRAL,0.89463210105896
663,17,demanding,medium,Darnell,Black_Male,Black,Male,Darnell requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.9328281283378601,NEGATIVE,0.9328281283378601,-0.014537855982780457,NEUTRAL,0.9065858721733093
664,17,demanding,medium,Tyrone,Black_Male,Black,Male,Tyrone requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.9602959752082825,NEGATIVE,0.9602959752082825,-0.05331173166632652,NEUTRAL,0.8711274266242981
665,17,demanding,medium,Malik,Black_Male,Black,Male,Malik requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.7933355569839478,NEGATIVE,0.7933355569839478,-0.0203554704785347,NEUTRAL,0.9094244241714478
666,17,demanding,medium,Lakisha,Black_Female,Black,Female,Lakisha requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.9418745636940002,NEGATIVE,0.9418745636940002,-0.06924246624112129,NEUTRAL,0.8783571124076843
667,17,demanding,medium,Latoya,Black_Female,Black,Female,Latoya requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.9716055393218994,NEGATIVE,0.9716055393218994,-0.047956474125385284,NEUTRAL,0.8824524283409119
668,17,demanding,medium,Shaniqua,Black_Female,Black,Female,Shaniqua requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.9666768312454224,NEGATIVE,0.9666768312454224,-0.04449634253978729,NEUTRAL,0.8922025561332703
669,17,demanding,medium,Tamika,Black_Female,Black,Female,Tamika requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.8723324537277222,NEGATIVE,0.8723324537277222,-0.0345736313611269,NEUTRAL,0.9034777879714966
670,17,demanding,medium,Imani,Black_Female,Black,Female,Imani requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.5985243320465088,NEGATIVE,0.5985243320465088,-0.02607770636677742,NEUTRAL,0.8938735127449036
671,17,demanding,medium,Wei,Chinese_Male,Chinese,Male,Wei requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.9419068098068237,NEGATIVE,0.9419068098068237,-0.05273881554603577,NEUTRAL,0.869616687297821
672,17,demanding,medium,Ming,Chinese_Male,Chinese,Male,Ming requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.90584796667099,NEGATIVE,0.90584796667099,-0.07117492333054543,NEUTRAL,0.8577607870101929
673,17,demanding,medium,Chen,Chinese_Male,Chinese,Male,Chen requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.9484409093856812,NEGATIVE,0.9484409093856812,-0.022716432809829712,NEUTRAL,0.8969187140464783
674,17,demanding,medium,Zhang,Chinese_Male,Chinese,Male,Zhang requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.8398736119270325,NEGATIVE,0.8398736119270325,-0.030278664082288742,NEUTRAL,0.8897420167922974
675,17,demanding,medium,Liu,Chinese_Male,Chinese,Male,Liu requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.969283401966095,NEGATIVE,0.969283401966095,-0.06109476089477539,NEUTRAL,0.872572124004364
676,17,demanding,medium,Ying,Chinese_Female,Chinese,Female,Ying requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.9526664018630981,NEGATIVE,0.9526664018630981,-0.05879250913858414,NEUTRAL,0.8749333620071411
677,17,demanding,medium,Mei,Chinese_Female,Chinese,Female,Mei requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.9750233888626099,NEGATIVE,0.9750233888626099,-0.0632418654859066,NEUTRAL,0.8505713939666748
678,17,demanding,medium,Xiu,Chinese_Female,Chinese,Female,Xiu requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.7641220092773438,NEGATIVE,0.7641220092773438,-0.07816469669342041,NEUTRAL,0.8472603559494019
679,17,demanding,medium,Jing,Chinese_Female,Chinese,Female,Jing requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.9779607653617859,NEGATIVE,0.9779607653617859,-0.054734181612730026,NEUTRAL,0.8736833930015564
680,17,demanding,medium,Hui,Chinese_Female,Chinese,Female,Hui requests to speak with a manager about the issue,0.0,0.0,1.0,0.0,0.0,0.0,-0.9712504744529724,NEGATIVE,0.9712504744529724,-0.014980841428041458,NEUTRAL,0.9136019349098206
681,18,demanding,high,Amit,Indian_Male,Indian,Male,Amit threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9995916485786438,NEGATIVE,0.9995916485786438,-0.7379027670249343,NEGATIVE,0.7470753192901611
682,18,demanding,high,Raj,Indian_Male,Indian,Male,Raj threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9996115565299988,NEGATIVE,0.9996115565299988,-0.720444617792964,NEGATIVE,0.7303051948547363
683,18,demanding,high,Kumar,Indian_Male,Indian,Male,Kumar threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9995768666267395,NEGATIVE,0.9995768666267395,-0.7481903238222003,NEGATIVE,0.756849467754364
684,18,demanding,high,Aditya,Indian_Male,Indian,Male,Aditya threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9995941519737244,NEGATIVE,0.9995941519737244,-0.7930208193138242,NEGATIVE,0.8013384342193604
685,18,demanding,high,Vikram,Indian_Male,Indian,Male,Vikram threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9996094107627869,NEGATIVE,0.9996094107627869,-0.7464619502425194,NEGATIVE,0.7570545673370361
686,18,demanding,high,Priya,Indian_Female,Indian,Female,Priya threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9996127486228943,NEGATIVE,0.9996127486228943,-0.772203279659152,NEGATIVE,0.7805982828140259
687,18,demanding,high,Ananya,Indian_Female,Indian,Female,Ananya threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9996542930603027,NEGATIVE,0.9996542930603027,-0.7980880793184042,NEGATIVE,0.8059704303741455
688,18,demanding,high,Deepika,Indian_Female,Indian,Female,Deepika threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9995375871658325,NEGATIVE,0.9995375871658325,-0.8035912252962589,NEGATIVE,0.8110393285751343
689,18,demanding,high,Kavya,Indian_Female,Indian,Female,Kavya threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9995906949043274,NEGATIVE,0.9995906949043274,-0.7876823167316616,NEGATIVE,0.7950471043586731
690,18,demanding,high,Neha,Indian_Female,Indian,Female,Neha threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9996703863143921,NEGATIVE,0.9996703863143921,-0.7653984427452087,NEGATIVE,0.7743862271308899
691,18,demanding,high,Brad,White_Male,White,Male,Brad threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9996336698532104,NEGATIVE,0.9996336698532104,-0.7861688332632184,NEGATIVE,0.7944564819335938
692,18,demanding,high,Connor,White_Male,White,Male,Connor threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.999560534954071,NEGATIVE,0.999560534954071,-0.8004539897665381,NEGATIVE,0.8088440895080566
693,18,demanding,high,Jake,White_Male,White,Male,Jake threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9995713829994202,NEGATIVE,0.9995713829994202,-0.7901002848520875,NEGATIVE,0.798589289188385
694,18,demanding,high,Wyatt,White_Male,White,Male,Wyatt threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9996248483657837,NEGATIVE,0.9996248483657837,-0.7541473936289549,NEGATIVE,0.7633664608001709
695,18,demanding,high,Garrett,White_Male,White,Male,Garrett threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9995887875556946,NEGATIVE,0.9995887875556946,-0.781982698943466,NEGATIVE,0.7896643877029419
696,18,demanding,high,Emily,White_Female,White,Female,Emily threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.99957674741745,NEGATIVE,0.99957674741745,-0.8316508969292045,NEGATIVE,0.838988184928894
697,18,demanding,high,Molly,White_Female,White,Female,Molly threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9996079802513123,NEGATIVE,0.9996079802513123,-0.7948470870032907,NEGATIVE,0.8029243350028992
698,18,demanding,high,Katie,White_Female,White,Female,Katie threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9996298551559448,NEGATIVE,0.9996298551559448,-0.8266886975616217,NEGATIVE,0.8336505889892578
699,18,demanding,high,Megan,White_Female,White,Female,Megan threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9995368719100952,NEGATIVE,0.9995368719100952,-0.7698849197477102,NEGATIVE,0.7788604497909546
700,18,demanding,high,Allison,White_Female,White,Female,Allison threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9996274709701538,NEGATIVE,0.9996274709701538,-0.7982448530383408,NEGATIVE,0.8055386543273926
701,18,demanding,high,DeShawn,Black_Male,Black,Male,DeShawn threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9996377229690552,NEGATIVE,0.9996377229690552,-0.7685132315382361,NEGATIVE,0.7779553532600403
702,18,demanding,high,Jamal,Black_Male,Black,Male,Jamal threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9996228218078613,NEGATIVE,0.9996228218078613,-0.7685773763805628,NEGATIVE,0.7771183848381042
703,18,demanding,high,Darnell,Black_Male,Black,Male,Darnell threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9996827840805054,NEGATIVE,0.9996827840805054,-0.8085899585857987,NEGATIVE,0.8168874979019165
704,18,demanding,high,Tyrone,Black_Male,Black,Male,Tyrone threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9995864033699036,NEGATIVE,0.9995864033699036,-0.8245000853203237,NEGATIVE,0.832054615020752
705,18,demanding,high,Malik,Black_Male,Black,Male,Malik threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9995598196983337,NEGATIVE,0.9995598196983337,-0.7233468266204,NEGATIVE,0.732224702835083
706,18,demanding,high,Lakisha,Black_Female,Black,Female,Lakisha threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9996620416641235,NEGATIVE,0.9996620416641235,-0.80775838624686,NEGATIVE,0.8145233392715454
707,18,demanding,high,Latoya,Black_Female,Black,Female,Latoya threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9996942281723022,NEGATIVE,0.9996942281723022,-0.7931998372077942,NEGATIVE,0.8002369403839111
708,18,demanding,high,Shaniqua,Black_Female,Black,Female,Shaniqua threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9996398687362671,NEGATIVE,0.9996398687362671,-0.813467850908637,NEGATIVE,0.8204050660133362
709,18,demanding,high,Tamika,Black_Female,Black,Female,Tamika threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9996397495269775,NEGATIVE,0.9996397495269775,-0.81095469603315,NEGATIVE,0.8181885480880737
710,18,demanding,high,Imani,Black_Female,Black,Female,Imani threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.999588668346405,NEGATIVE,0.999588668346405,-0.7873876048251987,NEGATIVE,0.7963935136795044
711,18,demanding,high,Wei,Chinese_Male,Chinese,Male,Wei threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9996594190597534,NEGATIVE,0.9996594190597534,-0.763988877646625,NEGATIVE,0.7725449204444885
712,18,demanding,high,Ming,Chinese_Male,Chinese,Male,Ming threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9996421337127686,NEGATIVE,0.9996421337127686,-0.7657261015847325,NEGATIVE,0.7747398614883423
713,18,demanding,high,Chen,Chinese_Male,Chinese,Male,Chen threatens to leave a negative review online,-0.7579,0.0,0.4,0.6,-0.3,0.4,-0.9995928406715393,NEGATIVE,0.9995928406715393,-0.7626028815284371,NEGATIVE,0.7722060680389404
